File name,Grain #,,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
images/grains\grains1.jpg,77,,244.5,17.64389607449974,16.895045077105564,21.102323405169177,15.329709994407109,65.39087296526012,80,210.98261758691206,238
images/grains\grains1.jpg,78,,84.0,10.341765891652821,57.31255136641268,11.16002436875622,9.870400336399001,35.14213562373095,90,207.7529761904762,236
images/grains\grains1.jpg,79,,140.0,13.351162356249091,86.6691922256324,17.96925822587456,11.41945813591704,56.38782463805518,39,196.6625,245
images/grains\grains1.jpg,80,,46.0,7.653039857325812,34.05242347629749,8.542596893938102,6.959157620833936,26.556349186104043,60,209.89673913043478,240
images/grains\grains1.jpg,81,,45.5,7.611333607551958,78.25270419166387,8.803218256879477,6.747603773060668,26.52081528017131,58,207.53296703296704,229
images/grains\grains1.jpg,82,,64.75,9.079772052293041,69.97236745094403,12.191880311936739,7.100323798324229,33.59188309203678,43,203.35907335907336,237
images/grains\grains1.jpg,83,,55.5,8.406235467365967,4.326579045767006,8.677325418086676,8.371411782692858,29.384776310850235,99,199.6891891891892,231
images/grains\grains1.jpg,84,,35.75,6.746726148605861,-70.87183857156495,8.141904970326248,5.894831897114198,24.72792206135785,59,193.46153846153845,233
images/grains\grains1.jpg,85,,86.5,10.49453289192004,71.18317970158458,15.242571200273915,10.157050611218,51.026911934581186,63,192.4942196531792,241
images/grains\grains1.jpg,86,,119.25,12.322086499845234,-29.846602526381652,14.42912174118188,11.713926409113082,49.00914498161482,76,204.48218029350105,233
images/grains\grains1.jpg,87,,222.75,16.840846433293,84.43189681677782,24.33964300665406,11.78928777921614,67.07716446627536,48,206.0527497194164,233
images/grains\grains1.jpg,88,,99.75,11.269678104867614,82.45818807350497,18.589094005990923,7.790899022311696,52.334523779156065,79,197.33082706766916,235
images/grains\grains1.jpg,89,,68.5,9.338999347593866,79.70231093949221,11.020659764874111,8.171747845085623,35.59188309203678,49,202.2189781021898,233
images/grains\grains1.jpg,90,,151.75,13.900147514093545,-37.209757801951,14.820602898682486,13.335715653873457,50.80203820042827,74,206.17627677100495,237
images/grains\grains1.jpg,91,,28.5,6.023896332520351,16.79602678175462,7.120333935562124,5.417004229985123,20.863961030678926,43,204.8684210526316,238
images/grains\grains1.jpg,92,,163.75,14.439285835884782,57.9820419505469,17.83939196627621,12.006728135956557,54.077164466275356,93,204.9679389312977,231
images/grains\grains1.jpg,93,,155.5,14.070847494245605,-14.607404114345714,15.874491661491984,12.682576848681407,50.62741699796952,81,207.7491961414791,236
images/grains\grains1.jpg,94,,95.5,11.026984017500345,29.31935646673758,12.601710853367651,10.04096828448489,41.230970388562795,69,203.1910994764398,243
images/grains\grains1.jpg,95,,35.0,6.6755811781245455,82.13432550384788,9.714243711357689,5.240170558645447,26.556349186104047,47,201.13571428571427,237
images/grains\grains1.jpg,96,,97.25,11.127557940783529,55.54878897215042,12.460137934163958,10.186174933329296,40.92031021678297,91,205.61182519280206,228
images/grains\grains1.jpg,97,,96.0,11.055812783082736,-23.492862655787665,14.113005638707577,9.082944671623869,42.248737341529164,26,195.390625,231
images/grains\grains1.jpg,98,,65.5,9.13220620552083,69.27038951981514,10.831297251829094,8.496608290626869,35.21320343559643,65,202.51908396946564,233
images/grains\grains1.jpg,99,,104.25,11.521077316754745,-51.52077856999438,13.465452298645245,10.196208339419707,42.8167568261897,49,202.5947242206235,230
images/grains\grains1.jpg,100,,148.5,13.750493532712623,54.48076671982696,15.625956633108936,12.692745525449366,54.44112549695428,26,203.25757575757575,229
images/grains\grains1.jpg,101,,60.25,8.758577656805558,36.10644984172512,12.003253634235719,7.252247925142067,36.09188309203678,45,197.38174273858922,233
images/grains\grains1.jpg,102,,56.0,8.444016491289505,42.6190192124652,12.08162027559853,6.23005849187348,34.60965004500316,75,204.73660714285714,234
images/grains\grains1.jpg,103,,72.75,9.624353322664494,2.817223938419,11.354385044897771,8.351541420504427,33.09188309203678,86,207.3848797250859,241
images/grains\grains1.jpg,104,,114.0,12.047792665040703,69.50348285069536,13.634485334668955,11.136232220848841,44.38477631085023,66,205.24122807017545,233
images/grains\grains1.jpg,105,,64.75,9.079772052293041,86.00137576740747,11.557203685175867,7.363424103039609,32.349242404917504,101,208.04633204633205,231
images/grains\grains1.jpg,106,,60.5,8.77673016883152,59.16272252294023,10.569156713147764,7.512890977502036,31.03858223313768,54,198.15289256198346,229
images/grains\grains1.jpg,107,,251.25,17.88578864950354,-77.0852773450846,19.80597313954466,17.06151763869015,71.2517856687341,17,207.98109452736318,238
images/grains\grains1.jpg,108,,58.75,8.6488625410045,-63.077082291785025,10.103259526888422,7.878862179917172,30.852290732122437,73,197.8468085106383,239
images/grains\grains1.jpg,109,,139.25,13.315352289908494,-64.46941740136067,15.139658985825074,11.903758246452066,46.87005768508881,84,198.12746858168762,236
images/grains\grains1.jpg,110,,233.75,17.251659154465237,-86.22870960286959,17.841875815007985,16.92300535534199,62.526911934581186,65,207.2096256684492,231
images/grains\grains1.jpg,111,,129.0,12.815923738491737,-71.94421841530661,15.066986529502254,11.426381289777853,48.52386360737624,72,201.90116279069767,225
images/grains\grains1.jpg,112,,40.25,7.158763278359629,-19.399610154217815,9.471325167126688,5.57356697807237,27.263455967290597,68,196.08074534161491,233
images/grains\grains1.jpg,113,,347.25,21.0269453775218,83.29819164359435,26.581556093132455,18.342697067122725,105.00052301026325,2,196.34629229661627,234
images/grains\grains1.jpg,114,,77.5,9.933582672781009,2.2661956874459497,12.753009794922797,8.030246688502132,36.71320343559643,69,203.2516129032258,234
images/grains\grains1.jpg,115,,63.75,9.009385160867895,25.152251018871564,11.314501108135298,7.47881874381254,33.98832970144351,86,200.24313725490197,233
images/grains\grains1.jpg,116,,14.5,4.296739856991561,-74.981158331213,5.852557046542632,3.452361619156594,16.192388155425117,114,201.1551724137931,225
images/grains\grains1.jpg,117,,87.5,10.55502061411188,-0.8978009319008633,17.644862374799818,7.937076463962152,50.43807716974934,50,193.97142857142856,228
images/grains\grains1.jpg,118,,270.25,18.54974358218134,47.6398334390241,22.89877045323051,15.743746233714054,71.84062043356595,1,199.70120259019427,237
images/grains\grains1.jpg,119,,101.25,11.354096349090721,88.58843975716121,13.152849900335562,10.018903498947434,42.04163056034262,57,202.320987654321,238
images/grains\grains1.jpg,120,,32.25,6.407961869245868,56.575345382420785,8.998319695595173,5.27805240134911,26.17766952966369,75,200.04651162790697,224
images/grains\grains1.jpg,121,,66.75,9.218933756735217,-25.0319427517488,10.18567896012752,8.577325959743725,32.62741699796952,76,206.85767790262173,249
images/grains\grains1.jpg,122,,49.0,7.898654169668588,37.8835087274761,9.856352550358533,6.749462991941823,29.59188309203678,63,189.85204081632654,234
images/grains\grains1.jpg,123,,204.0,16.11647812414279,-77.99859358750892,17.813689633258775,14.888067499647939,59.062445840513924,72,204.90563725490196,228
images/grains\grains1.jpg,124,,47.5,7.776816725043752,39.13441221153495,12.528721784726347,5.4534845119253745,34.98832970144351,19,199.77894736842106,228
images/grains\grains1.jpg,125,,62.75,8.938444016277748,-74.95046883042497,11.072576266298347,8.391557013448368,37.28122292025696,53,198.47011952191235,236
images/grains\grains1.jpg,126,,56.0,8.444016491289505,43.21382177442185,11.125697282719926,7.051148880466428,34.47056274847714,87,202.25892857142858,231
images/grains\grains1.jpg,127,,22.5,5.352372348458314,-86.99010547020902,5.974054812467751,5.085010891266368,19.556349186104047,75,190.95555555555555,234
images/grains\grains1.jpg,128,,43.0,7.399277020331919,-45.18430041332969,8.31286088288179,7.362149039474933,29.79594154601839,52,189.32558139534885,230
images/grains\grains1.jpg,129,,78.0,9.965574970333758,-70.26811959072579,12.864459118860474,8.046956799663068,37.60965004500315,95,205.13782051282053,233
images/grains\grains1.jpg,130,,53.25,8.234075889688375,-47.037561680043936,10.322602395345589,7.16289678481295,32.98832970144351,51,190.38967136150234,231
images/grains\grains1.jpg,131,,22.75,5.382025607773058,73.6824894969313,6.2951366193677085,4.846669158357579,19.19238815542512,102,201.0989010989011,231
images/grains\grains1.jpg,132,,49.75,7.958873497585845,-25.646657736132905,9.562293793293426,6.84667980985279,27.67766952966369,37,194.5929648241206,223
images/grains\grains1.jpg,133,,204.75,16.146076823319174,-76.66623669099171,19.055120424607363,14.190863070393327,60.09797974644666,67,203.65567765567766,226
images/grains\grains1.jpg,134,,99.75,11.269678104867614,37.13116257825866,14.857534486926971,8.956605017960918,46.112698372208094,74,197.468671679198,231
images/grains\grains1.jpg,135,,28.0,5.970821321441846,31.768526758228163,7.087634894685132,5.4684680975878015,21.67462120245875,118,205.8125,232
images/grains\grains1.jpg,136,,125.75,12.653452997124806,65.16329898020095,15.164616787159177,11.829974221856522,54.92335854398791,22,192.91252485089464,232
images/grains\grains1.jpg,137,,276.75,18.771495518616952,7.021165000292897,20.84657031141498,17.463267580236945,66.94112549695429,67,200.10207768744354,229
images/grains\grains1.jpg,138,,31.5,6.333012368467128,8.868784867460896,7.0455565463810705,6.066013098563037,22.917261889578036,80,190.04761904761904,234
images/grains\grains1.jpg,139,,53.25,8.234075889688375,27.27927334142229,12.302311652281034,5.924815228243422,32.67766952966369,58,190.46478873239437,227
images/grains\grains1.jpg,140,,86.0,10.464157913908982,-23.341578862480592,11.808244284786648,10.234149940090537,41.85229073212244,29,196.8168604651163,234
images/grains\grains1.jpg,141,,80.5,10.124020118074668,-0.3310852586961423,12.648928454983007,8.460109499015237,39.21320343559643,47,194.68944099378882,227
images/grains\grains1.jpg,142,,89.75,10.689866656791414,-58.95032420821245,14.358740737475598,8.267879396173978,42.45584412271571,66,198.50139275766017,231
images/grains\grains1.jpg,143,,136.75,13.195283541573993,63.58360542679116,14.972120335747972,12.050416998715956,48.52691193458119,69,203.86288848263254,234
images/grains\grains1.jpg,144,,180.5,15.159806655254442,30.665677656727965,15.820523976153295,14.924327036969535,53.748737341529164,88,205.83518005540165,226
images/grains\grains1.jpg,145,,36.25,6.793742230659745,79.85143763309593,8.084842958893285,6.040164748755008,24.67766952966369,83,195.94482758620688,228
images/grains\grains1.jpg,146,,99.0,11.227230955528665,84.68069125566029,12.117327337827856,10.712199203540745,41.42031021678298,44,206.47727272727272,231
images/grains\grains1.jpg,147,,158.75,14.21712972884144,-6.772018612995964,18.32304357779096,11.43346648057959,55.24873734152917,67,201.65511811023623,245
images/grains\grains1.jpg,148,,281.75,18.940307329321033,21.429754720479572,23.832374649104338,15.473055532025546,75.20153313703995,71,205.56876663708962,241
images/grains\grains1.jpg,149,,226.0,16.96325844612841,-85.95853215519057,18.098417219981215,17.20959878250831,66.30508652763321,71,201.87057522123894,232
images/grains\grains1.jpg,150,,133.75,13.049742875180646,29.320958242659025,18.33379825540944,9.96919665620851,52.13046532517446,42,190.20560747663552,225
images/grains\grains1.jpg,151,,122.75,12.501606061472312,60.29220009423469,17.676398607928444,9.044271497086633,48.112698372208094,59,197.52545824847252,229
images/grains\grains1.jpg,152,,48.5,7.858251581595959,2.392697101196513,10.283612858743016,6.928210191205457,32.21320343559643,68,190.87113402061857,229
images/grains\grains1.jpg,153,,86.75,10.509687459947386,80.34567197239551,14.515220163963239,8.079898767608015,43.09493141924172,89,201.4236311239193,226
images/grains\grains1.jpg,154,,72.5,9.607802401865856,33.554534246880365,12.456079978066516,7.832836322171378,36.09188309203678,33,199.37241379310345,233
images/grains\grains1.jpg,155,,51.5,8.097643889049511,53.049294080189355,12.844980336160317,6.424901686356688,42.43807716974934,87,195.85922330097088,225
images/grains\grains1.jpg,156,,0.75,0.9772050238058398,-90.00003218077504,1.632993161855452,0.0,0.5,204,205.0,206
images/grains\grains1.jpg,157,,271.25,18.58403149237035,35.17303902198911,19.44166355621312,18.16830499272342,66.61269837220809,38,199.5520737327189,225
images/grains\grains1.jpg,158,,29.25,6.102643417692329,24.191471850616615,8.837311381493342,4.7294814929422335,23.727922061357855,39,186.26495726495727,225
images/grains\grains1.jpg,159,,55.25,8.387281135541944,26.850155625579504,9.290251297951762,7.8949738231968585,30.79898987322333,66,194.9683257918552,227
images/grains\grains1.jpg,160,,23.75,5.499039842323396,60.88529359162186,6.583540321012974,4.938058390127752,19.48528137423857,65,196.66315789473686,224
images/grains\grains1.jpg,161,,34.25,6.6036697681803656,-70.24437518728308,7.7814118478000704,5.855207202331359,23.14213562373095,68,194.98540145985402,229
images/grains\grains1.jpg,162,,65.75,9.149617481968136,-65.75364807504069,13.991587954049384,7.46311316727244,42.19543648263006,57,183.8707224334601,231
images/grains\grains1.jpg,163,,193.5,15.696236870863475,29.916735992064936,17.697717423015227,14.19315374034242,60.2193000900063,42,200.19250645994833,230
images/grains\grains1.jpg,164,,123.75,12.552425807826008,20.413425369826918,14.883153271815663,10.850082970561715,48.21625176280136,69,198.55757575757576,229
images/grains\grains1.jpg,165,,75.5,9.804569629897316,-79.37554412147999,12.62226837872309,8.037072157320935,36.31370849898476,110,198.8841059602649,229
images/grains\grains1.jpg,166,,126.5,12.69113085619237,12.256886918495585,13.059344985133967,12.576314019504942,45.43807716974934,52,199.5671936758893,226
images/grains\grains1.jpg,167,,36.5,6.817128675830715,67.35150663210497,12.287545863645905,4.072352270598245,28.33147545195113,61,191.4041095890411,228
images/grains\grains1.jpg,168,,59.75,8.722159296752494,77.76841521658618,10.295162302253528,7.582961739067512,30.50304832720494,69,195.38493723849373,229
images/grains\grains1.jpg,169,,170.25,14.72307822743469,55.95281861552821,17.8442870846391,12.765604699886783,57.991378028648455,66,199.6725403817915,227
images/grains\grains1.jpg,170,,207.75,16.263932962808536,58.234628913355735,18.754624467335017,14.308995398500883,58.85533905932738,58,197.8447653429603,228
images/grains\grains1.jpg,171,,45.5,7.611333607551958,79.62724269414826,9.28225673020018,6.3781590406593125,26.520815280171306,77,193.0934065934066,231
images/grains\grains1.jpg,172,,107.25,11.685672474138842,-81.50008043006179,13.634956591662748,10.961689093345814,45.29898987322333,56,198.93006993006992,225
images/grains\grains1.jpg,173,,59.0,8.667244841319219,76.35402223316447,11.303803225585005,7.2197691668662705,32.17766952966369,60,186.0084745762712,230
images/grains\grains1.jpg,174,,218.5,16.679413674486074,73.75380558221488,21.79862287099868,14.354124799636452,70.8908729652601,50,195.82608695652175,221
images/grains\grains1.jpg,175,,115.75,12.139912573947766,74.75922312306068,13.36660908738783,11.357984287741404,44.66295090390226,44,202.3585313174946,236
images/grains\grains1.jpg,176,,46.0,7.653039857325812,-51.507983792241866,10.854173006313927,5.744122104027867,29.05634918610405,67,197.2663043478261,228
images/grains\grains1.jpg,177,,213.75,16.497119526970184,-86.03697874154656,19.05983733630197,15.76935929921781,67.6335136523794,45,196.02456140350878,226
images/grains\grains1.jpg,178,,59.0,8.667244841319219,78.29661220782455,10.015883040829266,7.940951002707148,31.884776310850235,60,196.39406779661016,225
images/grains\grains1.jpg,179,,60.5,8.77673016883152,-52.19979456877363,9.653683371997454,8.225833122213452,30.435028842544405,75,192.60330578512398,223
images/grains\grains1.jpg,180,,106.75,11.65840132267193,69.84745022058462,12.890399360588292,10.781888201534386,42.09188309203678,70,197.2248243559719,232
images/grains\grains1.jpg,181,,117.0,12.205286835384658,-13.019364639342186,14.818053447645156,11.388181124875938,52.230970388562795,51,196.02777777777777,233
images/grains\grains1.jpg,182,,75.75,9.82078894558317,-58.107484684444856,16.47599513802413,6.891609353506058,44.49137802864845,44,173.98679867986797,225
images/grains\grains1.jpg,183,,33.75,6.555290583552474,-80.43619391064775,11.498859151926055,4.107245037507594,27.624368670764582,49,189.68148148148148,229
images/grains\grains1.jpg,184,,348.25,21.057199990834974,58.498953294772136,22.64571869889714,20.037646667995208,81.58326112068524,38,197.2167982770998,220
images/grains\grains1.jpg,185,,69.5,9.40692023773423,-40.83024784250017,10.36114921705511,8.765937463883809,32.748737341529164,60,191.47122302158274,231
images/grains\grains1.jpg,186,,28.0,5.970821321441846,26.36561406556246,7.453535621705524,5.193663781056753,21.313708498984763,106,193.32142857142858,220
images/grains\grains1.jpg,187,,172.75,14.830783234644061,-72.16521680835322,15.853030281381676,14.313463872654127,54.594931419241725,42,203.92040520984082,230
images/grains\grains1.jpg,188,,65.75,9.149617481968136,72.82478831387432,10.417048359617358,8.369246358511104,33.384776310850235,73,193.50190114068442,229
images/grains\grains1.jpg,189,,135.0,13.110581167104948,-49.91464914226616,16.8370460445285,11.503379290007054,55.21625176280137,64,196.51296296296297,230
images/grains\grains1.jpg,190,,140.75,13.38687663054658,71.19264786615527,19.09937539864208,9.621977316389364,52.99137802864845,27,194.35879218472468,227
images/grains\grains1.jpg,191,,293.0,19.314740138231286,-27.333201143108425,19.917970792911653,19.218296041134142,72.58326112068524,93,200.41808873720137,224
