,FileName,Grain #,Unnamed: 2,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity,grain_category
28,images/grains\grains1.jpg,29,,174.0,14.884343478431232,-54.780162062618224,16.58604387340104,13.655620769263626,56.26650429449553,65,215.2025862068965,246,large
29,images/grains\grains1.jpg,30,,29.25,6.102643417692328,-73.29740807978838,7.347303668723646,5.86962646818107,24.435028842544398,102,215.6752136752137,244,small
30,images/grains\grains1.jpg,31,,135.5,13.134837582232015,51.59271197213146,16.008991843013124,11.909677542440278,52.12741699796953,68,217.7158671586716,248,large
31,images/grains\grains1.jpg,32,,107.25,11.685672474138842,89.83391942302383,15.139531664177037,9.377948144421174,44.04163056034262,62,211.7109557109557,251,large
32,images/grains\grains1.jpg,33,,113.0,11.994835078277376,21.90756012949522,14.177659660062325,11.1240265445315,49.33452377915607,56,217.62831858407083,248,large
33,images/grains\grains1.jpg,34,,138.75,13.291425312283248,-71.63765160977677,15.640613013668569,11.725028249748485,48.64518395093589,84,221.83783783783784,253,large
34,images/grains\grains1.jpg,35,,79.5,10.060941497019325,88.91185833822935,12.967451070385842,8.61706103499414,39.8167568261897,78,211.54088050314462,249,small
35,images/grains\grains1.jpg,36,,234.75,17.288521716057147,81.4396423323047,22.837411049475065,13.39413857213083,71.61574669941301,50,216.2619808306709,251,large
36,images/grains\grains1.jpg,37,,4.75,2.4592453796829674,-39.66772642502661,4.094218516594694,1.6946161125293409,8.449747468305835,129,216.36842105263162,250,small
37,images/grains\grains1.jpg,38,,156.25,14.104739588693906,-54.673026058328034,15.18685402666691,13.363420010338334,50.526911934581186,100,225.9264,252,large
38,images/grains\grains1.jpg,39,,149.25,13.785173268832096,34.194518602406895,22.397680723310533,10.04202824118372,68.06244584051393,62,211.87772194304856,246,large
39,images/grains\grains1.jpg,40,,111.0,11.888212206450687,68.12703709987305,12.9144556572465,12.209578490419535,48.04163056034261,88,219.64414414414412,250,large
40,images/grains\grains1.jpg,41,,51.0,8.058239062071396,33.33267031982694,9.929778837780523,7.0563061768715025,31.33147545195113,55,211.33333333333331,248,small
41,images/grains\grains1.jpg,42,,474.0,24.56655336437057,-49.81197788891454,45.15062958336088,17.56692662173221,132.70762979144982,1,213.3454641350211,250,large
42,images/grains\grains1.jpg,43,,224.25,16.89745448009434,29.512263865815118,20.51146184012333,14.471393561972597,64.33452377915607,76,223.25752508361202,251,large
43,images/grains\grains1.jpg,44,,41.0,7.225151993843568,35.02438665566332,9.810235996862817,6.083047720253417,29.17766952966368,62,195.8231707317073,243,small
44,images/grains\grains1.jpg,45,,63.75,9.009385160867897,-88.46903450126844,11.27680481674405,7.564844726723561,33.748737341529164,64,214.09803921568627,245,small
45,images/grains\grains1.jpg,46,,33.5,6.530966601401968,-48.83039965191674,9.348982897400939,4.7327266874798575,25.14213562373095,76,214.5820895522388,250,small
46,images/grains\grains1.jpg,47,,67.5,9.27058084855655,-50.62883103529682,10.305758854432677,8.490960480422615,31.7634559672906,126,228.23703703703706,254,small
47,images/grains\grains1.jpg,48,,318.25,20.129790985302492,-13.591146457717455,25.446894520587453,17.737819948710577,84.92640687119285,53,217.10683424980363,247,large
48,images/grains\grains1.jpg,49,,146.5,13.657583728599336,-21.894377769233145,16.481635891683606,11.722044420677113,50.76650429449553,69,219.83617747440275,250,large
49,images/grains\grains1.jpg,50,,281.5,18.931902488734416,-87.4003501626939,19.600794887889585,19.36565629128736,71.56244584051393,91,220.56039076376555,246,large
50,images/grains\grains1.jpg,51,,209.5,16.332289631953525,45.66941260324578,17.596900552416784,15.407869230712786,58.95889244992065,95,223.31861575179002,251,large
51,images/grains\grains1.jpg,52,,52.75,8.19532708223289,-49.54118219876747,10.10278240459505,7.255473999460652,29.97056274847714,82,214.53080568720375,242,small
52,images/grains\grains1.jpg,53,,205.0,16.15593100600236,60.26743400469275,17.153842164554028,16.627356099378968,68.0802127934803,59,212.59878048780487,253,large
53,images/grains\grains1.jpg,54,,198.5,15.89773724873857,-50.85000119971907,18.526126795455784,14.481083972249387,60.76955262170047,63,225.45214105793448,252,large
54,images/grains\grains1.jpg,55,,30.5,6.231677632421503,-78.4658349997421,8.640904694314237,4.714466364236918,23.52081528017131,133,220.11475409836063,253,small
55,images/grains\grains1.jpg,56,,110.75,11.87481703351337,-74.54855872489924,15.164755694497693,10.248680327109867,49.97361107568208,29,201.42212189616254,247,large
56,images/grains\grains1.jpg,57,,333.25,20.598715452255586,-4.68531586259875,23.589744440116405,18.45910082851187,75.7193000900063,60,225.46211552888218,254,large
57,images/grains\grains1.jpg,58,,45.5,7.611333607551957,-85.8918313952454,9.386901121525307,6.6200440786503485,27.55634918610405,95,209.03296703296704,240,small
58,images/grains\grains1.jpg,59,,34.25,6.6036697681803656,-61.21929807164617,8.339190665930316,5.4249455242019415,23.83147545195113,108,210.28467153284672,250,small
59,images/grains\grains1.jpg,60,,47.0,7.735777827895049,47.94471629809011,9.610906928496613,6.423856828228331,27.97056274847714,74,214.43617021276597,251,small
60,images/grains\grains1.jpg,61,,75.5,9.804569629897317,33.76009018774191,11.168849279081735,8.86483255835733,36.79898987322333,62,220.45695364238412,247,small
61,images/grains\grains1.jpg,62,,150.0,13.819765978853418,32.195243088629816,15.956920891463955,12.433540574555447,51.00914498161482,71,215.59833333333333,248,large
62,images/grains\grains1.jpg,63,,145.0,13.58748446131949,88.50606560386144,20.466078667498017,9.317367961800812,54.33452377915607,21,213.50172413793103,235,large
63,images/grains\grains1.jpg,64,,433.25,23.486826791980853,23.97584346216599,43.16591019450959,17.396333074957123,124.53910524340091,2,220.09924985574148,254,large
64,images/grains\grains1.jpg,65,,237.75,17.398640802108222,40.429901310734756,22.43547088767251,15.932861913847544,77.56549416771888,84,221.8559411146162,252,large
65,images/grains\grains1.jpg,66,,87.0,10.524820207108489,46.3083148032932,13.381285142105927,10.079835581014759,53.026911934581186,48,212.5402298850575,247,small
66,images/grains\grains1.jpg,67,,36.0,6.770275002573077,47.46886483972455,8.066633795668197,6.066728180124932,25.50609665440988,101,211.29166666666663,247,small
67,images/grains\grains1.jpg,68,,49.0,7.898654169668587,53.14940955153305,9.494636507832872,6.807273044117112,28.417261889578032,72,219.33163265306126,243,small
68,images/grains\grains1.jpg,69,,281.25,18.9234939151512,-81.01713997609642,20.64310706386421,17.719760870783233,67.76955262170047,54,217.78844444444442,248,large
69,images/grains\grains1.jpg,70,,126.75,12.70366530947592,43.611026185564796,14.137784991675145,11.531143882272596,44.66295090390226,98,214.7988165680473,240,large
70,images/grains\grains1.jpg,71,,91.5,10.793582275744571,33.42111979307276,12.47202203995092,9.74079143669079,39.21320343559643,66,211.66666666666663,247,small
71,images/grains\grains1.jpg,72,,180.5,15.159806655254442,87.78306611264433,17.507202052266624,13.423222994137795,54.66295090390226,71,221.1662049861496,248,large
72,images/grains\grains1.jpg,73,,119.5,12.334995970645954,-82.41750238435762,14.767326415576925,10.762494565944008,45.62741699796953,77,215.75941422594138,242,large
73,images/grains\grains1.jpg,74,,32.5,6.432750982580688,40.85826441344368,8.10065267789781,5.345662969417318,24.263455967290593,89,205.4923076923077,250,small
74,images/grains\grains1.jpg,75,,245.5,17.679940843579836,-60.571840160550956,20.946098665329348,15.568119432544991,67.80508652763321,33,223.28920570264762,252,large
75,images/grains\grains1.jpg,76,,10.75,3.69963851016596,-80.57636232937027,5.056540201766027,2.8088229989658378,12.017766952966369,160,224.0,246,small
76,images/grains\grains1.jpg,77,,508.25,25.438632011404362,-29.49192664828316,35.71951487669696,19.669394377113786,111.90001794687493,46,216.44859813084113,245,large
77,images/grains\grains1.jpg,78,,140.75,13.38687663054658,87.15635342021808,16.903458901475275,10.873301903145974,50.2842712474619,41,214.48134991119002,244,large
78,images/grains\grains1.jpg,79,,30.5,6.231677632421503,88.40430187766863,7.548604427486197,5.412247436382357,22.917261889578032,56,201.7131147540984,244,small
79,images/grains\grains1.jpg,80,,48.5,7.858251581595958,-35.33313136459984,10.922573157197542,6.010961710993563,30.367009357883873,81,215.01546391752575,246,small
80,images/grains\grains1.jpg,81,,187.75,15.461265295053533,-31.96427704191865,16.067417669898408,15.388807958488314,57.76955262170047,53,213.9254327563249,243,large
81,images/grains\grains1.jpg,82,,242.0,17.55346033766304,13.605874353518686,20.266892442790738,15.460486236744352,63.30203820042828,59,216.75413223140492,244,large
82,images/grains\grains1.jpg,83,,45.25,7.590394548326597,-70.47747241214977,10.466034206980254,5.927262199990798,28.088834764831844,63,207.85635359116023,240,small
83,images/grains\grains1.jpg,84,,44.5,7.527227892173502,37.31599917714792,9.927141050400193,6.386494187754848,29.7634559672906,42,196.75842696629212,239,small
84,images/grains\grains1.jpg,85,,177.25,15.022706457370045,31.249148673179747,16.974900655643715,13.437480267430466,53.234018715767725,32,219.2016925246826,250,large
85,images/grains\grains1.jpg,86,,201.0,15.997535700593632,-57.277551202108995,24.804731143618074,12.288534167383233,76.97970773009196,71,214.22388059701493,247,large
86,images/grains\grains1.jpg,87,,230.25,17.12201521945566,3.055876450633221,22.62366788823893,14.06545356658,68.73401871576773,64,220.43756786102063,254,large
87,images/grains\grains1.jpg,88,,121.0,12.412170838050637,84.36849394610113,15.324413499780901,10.31944351747885,44.435028842544405,66,218.63636363636363,250,large
88,images/grains\grains1.jpg,89,,188.5,15.492115871712883,-28.939747612021428,19.047072232933647,14.070810146449773,68.85533905932738,61,215.17241379310346,241,large
89,images/grains\grains1.jpg,90,,67.75,9.287732724180174,-67.3049171757395,10.459397655778913,8.429611342877863,32.53858223313768,67,212.2878228782288,243,small
90,images/grains\grains1.jpg,91,,195.0,15.756957549709801,88.5864844119539,21.184272071349188,11.908173320181874,59.81980515339464,56,214.99102564102563,239,large
91,images/grains\grains1.jpg,92,,127.25,12.728697186576063,-22.8374319549132,15.274210752746885,11.209392216752164,47.93807716974935,40,214.7681728880157,241,large
92,images/grains\grains1.jpg,93,,450.0,23.93653682408596,78.43267187330845,29.83762387190495,20.259117117240965,96.82285348059958,72,207.3311111111111,237,large
93,images/grains\grains1.jpg,94,,37.25,6.886811529393324,-25.487530991205734,8.152317315137315,6.451376543503254,25.33147545195113,110,205.50335570469798,240,small
94,images/grains\grains1.jpg,95,,105.75,11.603666741842575,-18.311561669446963,15.936629298225975,9.080076613337132,46.64518395093589,23,213.02836879432624,239,large
95,images/grains\grains1.jpg,96,,77.25,9.91754782346883,-41.27170144923264,14.102148566129838,7.200760551077657,38.87005768508881,119,213.495145631068,247,small
96,images/grains\grains1.jpg,97,,64.0,9.0270333367641,52.22325345715421,10.953960741514923,7.853389211079095,34.10965004500315,31,204.59375,245,small
97,images/grains\grains1.jpg,98,,73.25,9.657370069115645,21.550101726684066,13.051443361868095,8.06711184258832,40.006096654409866,28,205.5017064846416,244,small
98,images/grains\grains1.jpg,99,,2.25,1.6925687506432692,3.4117324194295837,4.856810210486323,0.5591324952254534,4.103553390593274,169,180.77777777777774,197,small
99,images/grains\grains1.jpg,100,,26.75,5.836022431559495,-25.53797870353276,6.652204073268981,5.490882269257246,20.813708498984763,70,207.07476635514016,249,small
100,images/grains\grains1.jpg,101,,106.5,11.64474179680661,87.33082069855381,13.826789225810476,10.005353577778935,40.88477631085024,124,215.6173708920188,239,large
101,images/grains\grains1.jpg,102,,47.5,7.776816725043753,31.101881614198327,8.551213844327753,7.283880389856063,28.091883092036785,39,216.00526315789475,249,small
102,images/grains\grains1.jpg,103,,66.25,9.18434101276213,-48.3281308533373,11.036663302331789,8.225866032201559,34.02386360737625,36,208.86037735849052,248,small
103,images/grains\grains1.jpg,104,,175.5,14.948362455500636,68.5435700386721,18.707184579738602,12.484530549276107,61.526911934581186,8,209.03133903133903,240,large
104,images/grains\grains1.jpg,105,,143.75,13.528790949515026,-57.77148693658625,16.067489080221062,11.793427487251217,50.026911934581186,84,214.43130434782609,242,large
105,images/grains\grains1.jpg,106,,71.75,9.557977680176279,-29.625720507327657,12.285496268410276,7.898361598978572,36.79898987322333,49,206.91637630662018,244,small
106,images/grains\grains1.jpg,107,,159.25,14.239501307948768,-58.088834609706,15.376400047028394,13.45491374370884,52.33757210636101,49,217.0455259026688,247,large
107,images/grains\grains1.jpg,108,,140.75,13.38687663054658,-59.53136737685001,17.468078394879196,10.688674689332046,52.97361107568208,37,208.27886323268208,235,large
108,images/grains\grains1.jpg,109,,73.0,9.640875829802335,-55.76445035883368,11.55849608725896,8.403130703417709,35.506096654409866,49,209.89041095890408,240,small
109,images/grains\grains1.jpg,110,,166.75,14.57095378088162,77.50897916021528,20.184580512510518,11.16012342661164,59.870057685088796,65,213.48275862068962,238,large
110,images/grains\grains1.jpg,111,,258.75,18.150777729899712,48.34233604175085,19.58245979885665,17.34481125435641,69.34062043356596,52,213.47246376811597,242,large
111,images/grains\grains1.jpg,112,,21.75,5.262410103554244,-67.7883154662214,6.300731162375818,4.596963380987301,18.02081528017131,60,207.06896551724137,243,small
112,images/grains\grains1.jpg,113,,45.5,7.611333607551957,78.46556878234063,10.731289709608486,5.772487272396521,28.849242404917497,87,206.38461538461542,246,small
113,images/grains\grains1.jpg,114,,35.0,6.6755811781245455,67.56213508941129,9.582360837077768,5.265384995931941,27.24568901432423,64,196.32857142857142,240,small
114,images/grains\grains1.jpg,115,,92.0,10.823032759612019,33.51768656712742,12.318337458718537,9.86926576656492,39.54163056034261,79,216.95108695652172,243,small
115,images/grains\grains1.jpg,116,,96.0,11.055812783082736,-9.879028896150992,14.652532179315056,9.486621207823884,46.352290732122434,66,217.09635416666663,245,small
116,images/grains\grains1.jpg,117,,137.0,13.207339536360733,-36.20705624427652,17.453763518785912,10.68226120899741,52.55939751330897,36,202.2226277372263,240,large
117,images/grains\grains1.jpg,118,,214.75,16.535664251304702,53.98252687864314,19.476475531521558,14.971525046722885,66.01219330881976,70,208.71129220023286,236,large
118,images/grains\grains1.jpg,119,,18.5,4.853342309955122,83.94344699445871,5.835064147278128,4.187386197679328,16.67462120245875,88,204.64864864864865,241,small
119,images/grains\grains1.jpg,120,,117.0,12.205286835384657,-50.52930810405965,16.54032051092454,9.356277090744038,47.14823227814083,83,216.2457264957265,245,large
120,images/grains\grains1.jpg,121,,11.75,3.867888913947525,-60.17960704511401,6.2231015389002575,3.106388296812028,16.381727983645302,119,209.29787234042556,239,small
121,images/grains\grains1.jpg,122,,170.75,14.744682168956,-87.96131836681221,19.487304632941736,11.662209133821063,55.50609665440989,107,223.66325036603217,244,large
122,images/grains\grains1.jpg,123,,53.25,8.234075889688375,75.33066993262452,9.69254237655762,7.223349373542898,30.47056274847714,101,214.66197183098592,238,small
123,images/grains\grains1.jpg,124,,32.5,6.432750982580688,20.423950397815357,7.797592520035464,5.484775108614636,23.349242404917497,85,209.7,243,small
124,images/grains\grains1.jpg,125,,399.75,22.56052986983864,-48.59653106604844,24.928183589698488,20.663015867104964,81.97970773009196,60,213.57535959974985,239,large
125,images/grains\grains1.jpg,126,,38.25,6.978639737521918,83.18375262901691,8.496197219495391,5.990083719656006,24.48528137423857,63,202.03267973856208,236,small
126,images/grains\grains1.jpg,127,,24.75,5.613615477764332,78.56735101829997,8.070112480833991,4.508684744230092,24.55634918610405,85,211.41414141414143,245,small
127,images/grains\grains1.jpg,128,,33.75,6.555290583552474,-80.50725174948832,8.665190660085626,5.042253457803611,22.899494936611664,90,209.33333333333331,240,small
128,images/grains\grains1.jpg,129,,152.75,13.945871807036523,-38.612444216440494,20.087580879369085,11.028426249962036,59.2842712474619,48,201.91816693944355,240,large
129,images/grains\grains1.jpg,130,,71.75,9.557977680176279,-57.59308599544368,13.59808066185821,7.664999676367432,38.97056274847714,67,200.83623693379792,237,small
130,images/grains\grains1.jpg,131,,72.0,9.574614729634384,-59.64609377221817,14.971401296188724,6.604607423316914,41.24873734152916,79,204.99305555555557,238,small
131,images/grains\grains1.jpg,132,,28.0,5.970821321441847,-69.84038980377495,9.362893608010346,4.1370956019619465,23.313708498984763,63,206.66964285714286,241,small
132,images/grains\grains1.jpg,133,,69.0,9.373021315815206,83.01701130310668,16.13387753904837,6.067185053662488,41.79898987322333,48,202.38768115942028,235,small
133,images/grains\grains1.jpg,134,,101.5,11.368105109938906,79.99884430232241,12.160233012094764,10.816642566513384,41.04163056034262,75,213.91379310344828,242,large
134,images/grains\grains1.jpg,135,,75.0,9.7720502380584,-88.50900609799288,11.241561886782057,8.985924654770066,37.02386360737625,43,211.36666666666667,236,small
135,images/grains\grains1.jpg,136,,54.0,8.291859587312052,-77.00622641040391,10.419461802480368,6.95529208857988,31.091883092036785,96,206.05555555555557,244,small
136,images/grains\grains1.jpg,137,,373.25,21.799923396021363,30.904198180059208,24.08434378067052,19.995499128933,78.08326112068522,70,220.6061620897522,248,large
137,images/grains\grains1.jpg,138,,204.0,16.11647812414279,-77.23277150055189,22.607294423617788,13.317536327354393,73.73706704297267,63,206.06495098039213,239,large
138,images/grains\grains1.jpg,139,,250.25,17.85015955306771,30.70581024009921,22.014775693321337,15.128587529221804,72.0477272147525,54,206.47652347652348,237,large
139,images/grains\grains1.jpg,140,,198.5,15.89773724873857,-81.01216718595416,18.249170354237044,14.339492002132056,62.71930009000629,63,215.54785894206552,249,large
140,images/grains\grains1.jpg,141,,144.0,13.540550005146153,-20.076817135200667,14.943168211483107,12.775359626986852,52.61269837220809,45,210.07465277777774,239,large
141,images/grains\grains1.jpg,142,,54.25,8.311031542587394,72.34385879071445,8.752836589363305,8.104651340687253,29.970562748477143,80,209.4562211981567,236,small
142,images/grains\grains1.jpg,143,,264.75,18.36001550839853,75.11560742450712,21.02078484904317,16.73969481521676,76.34062043356595,59,210.45231350330502,240,large
143,images/grains\grains1.jpg,144,,129.0,12.815923738491735,-72.53195575293759,14.223814354277112,11.930206249583948,47.04163056034262,40,209.00968992248062,239,large
144,images/grains\grains1.jpg,145,,90.75,10.74925526186424,13.750096209988715,13.5646702776582,10.539181337890248,48.14518395093589,41,201.36088154269973,232,small
145,images/grains\grains1.jpg,146,,43.5,7.442171739215616,53.18049009652176,11.559295638958895,5.218397611297943,30.884776310850235,46,190.88505747126442,237,small
146,images/grains\grains1.jpg,147,,23.5,5.4700209598571305,58.31394931633218,6.805889259704701,4.7233963910544725,20.106601717798213,118,207.5106382978724,239,small
147,images/grains\grains1.jpg,148,,99.5,11.255546841497694,52.76750448220196,17.723372170866128,7.348404291833169,46.31980515339464,40,197.29396984924625,244,small
148,images/grains\grains1.jpg,149,,62.25,8.902761462589227,65.8583417181741,11.833998018907824,7.3363484913530135,36.59188309203678,66,202.88353413654616,236,small
149,images/grains\grains1.jpg,150,,88.0,10.585134856802458,-71.3282467620607,12.904520465136855,9.052542509890603,38.92031021678297,57,210.89772727272728,240,small
150,images/grains\grains1.jpg,151,,32.75,6.457444935117649,34.831852805026685,7.673857113996056,5.6074280795114335,22.10660171779821,65,199.44274809160305,232,small
151,images/grains\grains1.jpg,152,,52.75,8.19532708223289,-27.25525322065586,9.153038586985199,7.707243188690307,28.72792206135785,40,197.8341232227488,233,small
152,images/grains\grains1.jpg,153,,244.5,17.64389607449974,16.895045077105564,21.102323405169173,15.329709994407107,65.39087296526012,80,210.98261758691208,238,large
153,images/grains\grains1.jpg,154,,84.0,10.34176589165282,57.31255136641268,11.16002436875622,9.870400336399,35.14213562373095,90,207.75297619047618,236,small
154,images/grains\grains1.jpg,155,,140.0,13.351162356249091,86.6691922256324,17.969258225874558,11.419458135917038,56.38782463805518,39,196.6625,245,large
155,images/grains\grains1.jpg,156,,46.0,7.653039857325813,34.05242347629749,8.542596893938102,6.9591576208339365,26.556349186104043,60,209.8967391304348,240,small
156,images/grains\grains1.jpg,157,,45.5,7.611333607551957,78.25270419166388,8.803218256879477,6.747603773060668,26.52081528017131,58,207.53296703296704,229,small
157,images/grains\grains1.jpg,158,,64.75,9.07977205229304,69.97236745094403,12.19188031193674,7.100323798324228,33.59188309203678,43,203.35907335907336,237,small
158,images/grains\grains1.jpg,159,,57.0,8.519075891779831,-4.170175356040128,9.181309235615688,8.27301101340054,30.00609665440988,92,197.89912280701756,231,small
159,images/grains\grains1.jpg,160,,35.75,6.746726148605862,-70.87183857156495,8.141904970326248,5.894831897114197,24.72792206135785,59,193.46153846153842,233,small
160,images/grains\grains1.jpg,161,,66.0,9.16699568847508,-43.64659082811593,10.488694215432627,8.16465864954551,31.020815280171306,113,218.13636363636363,241,small
161,images/grains\grains1.jpg,162,,85.0,10.403141895720196,69.3383047860235,14.841645559382675,10.179201605477251,49.734018715767725,63,193.26764705882354,241,small
162,images/grains\grains1.jpg,163,,119.25,12.322086499845236,-29.84660252638165,14.42912174118188,11.713926409113084,49.00914498161482,76,204.48218029350102,233,large
163,images/grains\grains1.jpg,164,,75.75,9.82078894558317,76.9302499366343,11.927439476200409,9.06127451739206,38.127416997969526,76,203.4554455445545,240,small
164,images/grains\grains1.jpg,165,,69.25,9.389986074159538,-88.04313645850145,16.8799317146564,6.380446737272754,45.42031021678297,51,206.1480144404332,247,small
165,images/grains\grains1.jpg,166,,222.75,16.840846433293,84.43189681677781,24.339643006654057,11.789287779216142,67.07716446627536,48,206.0527497194164,233,large
166,images/grains\grains1.jpg,167,,99.75,11.269678104867616,82.45818807350497,18.589094005990926,7.790899022311696,52.33452377915607,79,197.3308270676692,235,small
167,images/grains\grains1.jpg,168,,68.5,9.338999347593868,79.70231093949221,11.020659764874113,8.171747845085623,35.59188309203678,49,202.21897810218982,233,small
168,images/grains\grains1.jpg,169,,142.5,13.469841688927186,-78.42291050920238,15.374731377765212,12.540520918881402,52.50609665440989,56,202.46666666666667,226,large
169,images/grains\grains1.jpg,170,,151.75,13.900147514093545,-37.209757801951,14.820602898682484,13.335715653873455,50.80203820042828,74,206.1762767710049,237,large
170,images/grains\grains1.jpg,171,,28.5,6.023896332520351,16.79602678175462,7.120333935562124,5.417004229985123,20.863961030678926,43,204.86842105263162,238,small
171,images/grains\grains1.jpg,172,,19.5,4.982787485166878,89.32623201449717,9.863359871209331,2.807685850548421,21.949747468305826,40,193.75641025641025,240,small
172,images/grains\grains1.jpg,173,,165.25,14.505269206998046,57.08087060876247,18.106690309513112,11.979142301494145,55.991378028648455,68,204.1633888048412,231,large
173,images/grains\grains1.jpg,174,,155.5,14.070847494245605,-14.607404114345716,15.874491661491986,12.682576848681409,50.627416997969526,81,207.7491961414791,236,large
174,images/grains\grains1.jpg,175,,95.5,11.026984017500343,29.31935646673758,12.601710853367653,10.04096828448489,41.230970388562795,69,203.19109947643983,243,small
175,images/grains\grains1.jpg,176,,35.0,6.6755811781245455,82.13432550384788,9.714243711357687,5.240170558645447,26.55634918610405,47,201.13571428571427,237,small
176,images/grains\grains1.jpg,177,,97.25,11.127557940783527,55.54878897215042,12.460137934163956,10.186174933329298,40.92031021678297,91,205.6118251928021,228,small
177,images/grains\grains1.jpg,178,,96.0,11.055812783082736,-23.492862655787665,14.113005638707573,9.082944671623867,42.24873734152917,26,195.390625,231,small
178,images/grains\grains1.jpg,179,,65.5,9.13220620552083,69.27038951981514,10.831297251829096,8.496608290626869,35.21320343559643,65,202.51908396946564,233,small
179,images/grains\grains1.jpg,180,,104.25,11.521077316754743,-51.520778569994384,13.465452298645245,10.196208339419707,42.8167568261897,49,202.5947242206235,230,large
